X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
2192,146,29,190,30,671,244,221,83,693,0
2424,219,9,30,-1,1776,210,249,175,192,0
2485,13,18,120,35,815,199,199,133,366,0
2290,291,26,212,88,1124,137,225,223,799,0
2494,108,13,495,241,916,242,224,109,750,0
2373,314,26,60,31,1124,144,210,202,1112,0
2527,352,20,371,40,845,180,201,155,1277,0
2165,335,15,524,116,564,186,219,172,886,0
2139,72,28,573,178,636,238,173,47,366,0
2435,233,23,67,31,931,177,253,207,1260,0
2638,161,11,150,16,2123,232,243,141,2571,0
2224,300,33,210,146,1433,113,207,225,911,0
2448,10,12,85,16,789,206,215,145,1387,0
2173,288,28,170,60,750,132,225,227,295,0
2180,324,21,540,23,618,161,212,188,926,0
2492,93,9,247,30,285,234,227,125,1064,0
2399,171,18,150,29,1110,229,245,140,1632,0
2325,264,19,371,67,283,171,245,212,603,0
2069,283,29,30,12,977,127,226,232,256,0
2248,297,30,90,49,819,122,214,225,1524,0
2637,334,12,467,78,658,192,224,171,977,0
2128,172,9,30,0,1181,226,245,151,1419,1
2525,185,21,120,25,1181,219,249,153,534,0
2528,164,31,351,142,362,230,231,108,1001,0
2293,310,33,170,77,693,114,197,213,1739,0
2133,121,30,283,69,458,254,200,50,888,0
2174,41,28,532,172,636,210,166,74,323,0
2096,323,17,150,92,313,173,220,185,511,0
2130,264,26,42,17,841,148,242,227,277,0
2382,342,15,446,207,1482,188,217,167,612,0
2263,251,32,433,125,511,133,242,234,1719,0
2289,133,21,234,106,1345,248,225,95,973,1
2239,81,28,268,177,150,244,179,46,295,0
2544,184,28,85,23,2304,214,245,146,892,0
2358,87,25,127,41,309,247,189,55,685,0
2816,111,22,531,184,2553,252,210,74,1987,0
2153,116,27,134,75,713,254,203,59,67,1
2765,161,19,424,35,2475,236,240,127,2166,0
2259,131,35,283,159,750,251,198,43,242,1
2213,88,19,30,6,1604,244,206,84,242,0
2613,148,16,30,-3,1290,240,236,120,878,0
2328,110,34,150,81,1537,254,181,24,361,0
2357,97,8,67,8,524,234,228,127,785,0
2669,126,13,469,13,700,241,231,116,433,0
2517,110,25,67,23,1116,253,204,64,573,0
2124,340,17,182,116,285,181,213,169,134,0
2372,97,25,108,38,997,251,195,57,942,0
2309,14,38,335,19,680,158,137,93,391,0
2262,111,13,0,0,1300,242,225,110,577,1
2494,66,24,360,130,792,235,183,66,1355,0
2354,62,24,212,80,210,232,182,69,1006,0
2642,99,17,60,29,2240,246,214,90,2418,0
2323,279,35,180,116,300,107,220,241,1406,0
2349,70,24,272,75,270,238,186,66,931,0
2306,325,18,488,118,1298,172,217,183,1131,0
2280,4,7,0,0,1048,211,227,153,371,1
2261,8,38,124,64,1610,147,137,104,916,0
2453,131,20,210,57,1129,248,225,96,1276,0
2016,78,19,306,55,430,241,201,83,42,0
2589,193,37,42,24,2708,189,239,153,964,0
2086,296,39,175,87,324,86,197,235,499,0
2181,59,31,134,39,1382,225,160,45,295,0
2163,14,22,0,0,1539,193,188,125,228,1
2021,115,10,30,6,360,237,231,124,443,1
2219,341,24,0,0,402,163,197,168,1200,0
2859,152,16,700,129,2902,238,239,126,1748,0
2466,17,19,120,41,1600,200,196,128,342,0
2817,157,24,330,151,2178,238,235,113,2162,0
2677,147,11,458,-39,655,235,239,134,67,0
2559,32,26,108,43,1256,205,174,93,1664,0
2597,34,17,256,77,1328,215,201,117,636,0
2448,68,28,234,81,618,236,173,50,691,0
2206,328,23,218,184,376,158,207,185,175,0
2276,13,25,60,39,1362,188,181,122,721,0
2219,311,21,335,152,531,157,220,200,216,0
2280,325,8,212,104,680,201,232,170,660,0
2633,189,35,120,78,2624,197,240,149,990,0
2455,45,7,190,30,755,222,225,138,1191,0
2336,121,22,319,143,979,251,216,81,1365,1
2167,350,25,90,37,937,165,188,155,591,0
2312,260,21,30,10,1136,165,246,217,210,0
2681,173,27,212,97,1822,225,241,129,1341,0
1949,106,24,120,37,124,252,204,66,603,0
2110,273,27,134,104,201,137,235,231,566,0
2175,87,31,417,156,541,247,173,31,361,0
2286,113,9,240,24,150,236,231,126,272,0
2504,215,30,127,72,1201,176,251,195,1266,0
2419,57,18,67,-2,1682,230,198,95,300,0
2220,63,17,85,13,684,233,204,98,1614,1
2597,116,8,60,-4,1521,235,232,129,1116,0
2782,260,45,365,148,3115,78,216,251,1537,0
2300,161,14,190,46,342,233,243,137,488,0
2287,36,25,190,-3,930,209,176,90,234,0
2510,108,7,234,55,255,232,232,133,497,0
2299,341,40,210,146,1276,110,150,159,1254,0
2075,252,13,124,79,212,190,249,196,297,0
2200,335,36,90,56,1231,117,167,175,1471,0
2205,49,28,0,0,1366,218,168,66,953,1
2310,292,19,124,68,300,164,233,208,942,0
2465,23,26,255,92,698,194,173,104,1199,0
2476,174,26,256,92,268,224,242,133,908,0
2182,286,40,108,105,242,85,205,243,618,0
2246,294,29,277,168,1443,125,218,226,782,0
2294,0,36,120,68,1018,146,150,124,845,0
2214,55,33,391,137,437,219,151,40,661,0
2254,118,16,108,19,170,246,224,102,819,0
2227,282,35,277,143,1341,105,218,240,703,0
2232,294,27,384,129,531,133,221,222,451,0
2299,47,11,258,37,780,224,216,125,564,0
2034,48,27,162,105,175,219,171,71,458,0
2552,180,1,558,30,914,219,239,157,1075,0
2636,138,18,42,13,1240,244,231,109,789,0
2021,195,16,0,0,470,215,252,166,642,0
2462,107,14,90,12,794,243,223,106,228,0
2669,162,11,361,14,1742,231,243,143,2364,0
2018,117,39,108,70,180,252,172,8,499,0
2485,298,15,268,42,180,178,234,196,1697,0
2324,330,10,361,40,1276,195,228,172,930,0
2501,61,23,108,32,953,231,185,74,808,0
2499,163,22,210,-50,1296,234,240,125,1412,0
2339,343,19,362,190,1233,180,208,166,636,0
2487,127,24,365,79,360,251,217,79,1189,0
2641,227,8,391,110,722,209,248,175,1379,0
2479,304,12,212,47,636,186,234,188,1464,0
2319,114,9,342,57,247,236,231,125,514,0
2137,174,21,42,9,362,227,245,140,516,0
2427,322,21,268,40,228,161,213,190,649,0
2380,314,23,180,55,162,154,215,199,511,0
2022,19,14,30,6,446,209,210,136,495,1
2120,89,21,212,56,430,246,201,74,779,0
2631,252,17,150,54,1401,181,249,205,1358,0
2045,38,27,234,66,390,209,169,80,433,0
2299,123,19,30,10,1036,248,222,95,313,0
1976,33,19,60,7,153,213,194,110,351,0
2448,49,27,234,-9,767,219,169,68,785,0
2359,340,29,330,215,1057,147,184,168,1292,0
2523,185,23,30,12,2207,218,249,152,872,0
2258,360,28,170,107,1129,168,178,138,1544,0
2404,306,13,30,0,819,183,232,189,1460,0
2610,248,21,60,4,1358,170,250,214,1431,0
2601,27,17,362,92,1259,211,201,122,690,0
2428,246,14,60,34,532,190,250,197,990,0
2085,117,32,42,19,361,254,193,40,633,0
2512,37,18,218,64,1140,216,196,109,990,0
2039,45,18,430,57,531,222,197,103,400,0
1910,37,24,0,0,30,211,180,94,285,0
2499,199,22,182,78,1061,206,253,171,1362,0
2625,162,22,331,66,1614,235,239,122,2321,0
2467,232,23,95,46,1077,176,253,207,1273,0
2272,122,15,30,6,680,244,227,109,702,0
2274,356,16,218,122,513,193,211,154,1552,0
2668,107,18,240,89,1657,247,217,91,1087,0
2629,142,19,648,221,631,244,231,107,1320,0
2287,334,39,182,132,1279,106,159,175,1271,0
2460,63,12,0,0,384,230,216,117,1271,1
2159,17,35,295,204,335,169,144,91,190,0
2323,330,19,190,100,216,173,214,179,1154,0
2458,132,7,350,142,1082,232,236,136,876,0
2256,90,44,301,-33,633,240,132,0,488,0
2178,315,26,382,167,492,144,210,201,547,0
2561,240,13,323,92,781,195,251,192,1392,0
2603,126,19,201,44,1549,248,223,95,2445,0
2372,30,20,218,115,1437,209,191,110,953,0
2392,4,35,350,-20,782,152,150,117,1490,0
2441,118,4,0,0,642,226,236,145,760,0
2216,41,38,384,251,424,194,129,40,295,0
2534,26,12,60,6,1233,214,214,134,1503,0
2228,129,23,295,102,1214,250,220,86,644,1
2132,47,27,201,123,390,217,169,70,400,0
2741,175,10,108,19,992,226,246,151,474,0
2605,34,10,335,87,2415,219,218,134,480,0
2431,86,28,120,43,731,247,181,44,1172,0
2347,318,7,30,-1,313,202,234,172,864,0
2063,72,24,212,103,268,239,186,65,451,0
2037,57,32,30,17,228,223,155,41,484,0
2261,60,22,0,0,420,231,190,81,1664,1
2182,62,4,0,0,1041,223,232,145,1253,1
2191,19,9,0,0,551,214,222,144,1209,1
2231,135,8,0,0,1530,233,237,135,671,1
2650,130,22,180,71,1673,249,222,89,1127,0
2204,65,34,361,254,404,229,152,27,255,0
2513,303,7,390,70,67,202,237,174,1739,0
2296,15,32,309,26,849,174,157,104,285,0
2410,17,22,108,37,566,195,188,122,1050,0
2162,288,38,124,85,234,92,207,240,659,0
2060,267,29,90,28,430,134,237,234,503,0
2619,149,25,60,12,1852,243,229,100,2802,0
2364,311,32,242,34,624,117,198,212,591,0
2369,272,37,242,153,696,102,223,245,1652,0
2524,30,13,420,150,895,216,212,130,1376,0
2055,108,2,0,0,865,221,237,151,256,1
2461,149,25,313,-88,1230,243,229,99,1290,0
2007,281,17,30,4,170,170,239,208,277,0
2443,14,22,30,8,720,193,188,125,366,0
2178,13,21,170,38,531,194,191,128,742,0
2557,240,45,192,-11,1218,99,228,234,1332,0
2271,348,39,124,59,1441,120,148,147,1019,0
2275,352,13,30,0,277,196,217,158,408,0
2052,64,36,134,100,175,226,143,19,30,0
2283,311,22,382,-29,488,154,218,201,726,0
2709,165,5,351,71,2486,224,241,152,1012,0
2310,9,33,180,113,1503,165,157,113,969,0
2708,175,22,270,124,1756,226,245,139,1276,0
2481,328,16,323,189,366,179,219,179,725,0
2535,40,7,175,42,351,221,224,138,1358,0
2469,94,28,268,82,808,251,186,44,604,0
2751,168,14,277,21,2288,231,245,142,2347,0
2478,333,18,509,261,966,176,214,176,837,0
2431,44,16,212,45,1012,222,202,110,933,0
2551,170,16,180,42,1065,230,245,142,1595,0
2310,304,27,108,38,1385,135,215,214,840,0
2456,196,16,42,10,1935,215,252,166,182,0
2406,118,33,255,155,1570,254,190,35,391,0
2754,138,19,283,107,2241,245,230,105,2297,0
2490,149,23,210,-59,1291,243,232,105,1471,0
2219,137,22,30,-23,1442,247,226,95,973,1
2392,345,17,30,11,819,183,210,163,408,0
2673,172,20,268,143,2372,228,245,139,1020,0
2631,153,2,270,27,1777,222,239,153,751,0
2584,188,21,180,64,1040,217,250,157,693,0
2449,219,16,390,41,351,200,254,186,1050,0
2578,165,17,175,48,937,233,243,135,1434,0
2179,37,34,95,49,1107,197,146,61,1524,0
2669,196,17,283,62,2148,214,252,167,2502,0
2558,153,17,450,104,474,238,239,125,553,0
2307,355,15,30,7,553,195,213,154,757,0
2512,12,13,256,62,924,207,214,143,437,0
2609,106,14,323,64,1583,243,222,104,1786,0
2127,226,32,190,125,300,159,249,210,30,0
2632,39,3,268,28,1836,220,232,149,794,0
2570,244,21,85,23,1318,172,251,212,1112,0
2595,178,33,180,74,2200,215,238,129,949,0
2200,73,33,342,248,384,236,157,24,234,0
2142,341,27,67,20,743,153,189,168,488,0
2568,94,36,488,160,459,248,160,7,1358,0
2503,143,10,108,35,990,234,238,134,819,0
2702,190,23,240,118,1761,213,250,160,1242,0
2016,116,28,120,56,162,254,200,53,361,0
2266,73,6,417,108,1400,227,229,136,875,0
2510,354,7,591,133,684,209,228,157,541,0
2436,197,24,124,76,488,206,252,168,1131,0
2360,126,21,108,55,815,250,220,87,750,0
2689,177,25,212,105,1783,222,244,139,1249,0
2102,119,31,424,203,426,254,196,44,962,0
2202,39,30,170,57,641,205,159,70,1645,0
2438,142,18,190,63,175,243,233,111,1015,0
2346,37,17,323,168,997,217,199,112,1382,0
2708,179,25,120,42,1986,220,245,142,2348,0
2378,326,25,150,73,277,149,203,189,212,0
2285,332,18,285,83,1209,175,214,177,787,0
2400,272,30,371,93,270,130,233,235,832,0
2470,135,24,85,18,721,249,221,86,765,0
2529,154,14,120,24,953,236,240,130,1527,0
2038,242,40,42,32,277,115,236,235,309,0
2388,124,24,90,28,750,252,214,76,1224,0
2421,218,19,90,17,837,195,254,190,1221,0
2388,36,18,42,15,499,216,198,112,994,0
2495,15,13,234,45,997,208,212,139,331,0
2462,249,18,175,45,153,178,250,208,330,0
2267,106,34,127,60,1710,253,177,20,150,0
2316,83,22,60,17,384,244,195,69,759,0
2106,344,23,42,19,313,167,196,164,547,0
2022,183,23,30,8,488,219,248,149,451,0
2527,120,21,437,119,420,250,217,85,1273,0
2288,66,21,306,90,836,235,194,81,845,0
2078,311,33,95,73,150,115,197,213,644,0
2407,281,15,60,19,1080,176,240,203,1015,0
2078,103,30,42,16,891,253,187,39,162,1
2072,266,21,30,8,551,160,243,219,793,0
2431,353,17,424,243,933,188,207,155,1075,0
2512,153,19,60,3,1008,239,238,121,1655,0
2308,114,26,242,111,708,254,203,59,1598,1
2596,222,39,85,49,1852,146,243,207,350,0
2558,241,30,175,95,1484,150,248,224,1275,0
2106,95,27,240,42,390,251,189,49,742,0
2411,132,13,636,68,716,241,233,119,1020,0
2461,2,16,499,245,977,196,208,147,940,0
2073,315,45,228,183,216,69,162,210,108,0
2427,47,12,212,46,832,224,214,123,540,0
2472,214,30,67,29,1224,178,251,193,1179,0
2137,72,37,124,73,190,233,146,11,335,0
2213,270,29,240,129,1252,131,234,235,553,0
2639,198,24,365,111,872,205,252,169,1050,0
2385,312,16,190,52,30,174,226,192,571,0
2255,66,20,0,0,420,235,196,85,1691,1
2099,135,12,0,0,1405,239,234,123,819,1
2128,267,32,192,49,636,124,234,239,532,0
2184,318,39,42,31,1370,95,175,204,1230,0
2506,348,10,212,58,1231,201,223,161,912,0
2168,291,12,85,26,1167,185,238,193,503,0
2628,36,12,390,-11,870,219,212,127,819,0
2579,178,17,30,10,1381,225,248,148,1515,0
2657,227,12,30,1,1972,203,251,183,1891,0
2498,139,26,395,90,390,248,222,86,1211,0
2363,128,13,108,18,1371,242,231,116,511,0
2548,141,15,454,-51,771,241,235,119,1187,0
2374,122,26,108,33,272,253,208,65,765,0
2191,36,25,192,52,636,209,177,91,1637,0
2648,336,8,379,95,633,202,229,166,1149,0
2142,293,27,150,53,360,134,222,223,513,0
2539,9,25,306,52,797,184,182,127,1239,0
2356,23,15,390,200,1279,210,207,130,648,0
2315,306,23,30,15,446,152,220,206,1622,0
2216,270,27,324,78,570,140,237,230,1672,0
1943,16,25,30,14,120,189,179,118,577,0
2420,70,32,60,24,690,235,159,30,1182,0
2352,37,10,446,168,1082,220,219,133,1315,0
2289,265,13,240,27,192,187,246,197,331,0
2710,116,10,228,7,1355,238,230,122,774,0
2645,97,11,450,23,1674,239,224,114,2175,0
2088,74,24,272,128,323,240,186,63,511,0
2070,157,31,120,43,402,236,227,96,658,0
2366,4,11,451,142,1266,206,220,151,537,0
2328,79,11,30,6,134,235,220,115,612,0
2325,8,29,240,164,808,174,170,121,450,0
2340,335,7,127,13,1239,205,231,165,170,0
2459,339,18,90,27,752,178,211,170,1360,0
2391,87,14,234,21,1172,240,216,104,787,0
2714,103,20,201,81,2367,249,210,80,2334,0
2547,67,27,120,60,659,235,176,55,1170,0
2291,300,40,150,61,1338,82,189,230,1107,0
2181,278,31,201,97,390,122,227,236,510,0
2296,9,22,0,0,1276,189,189,131,977,0
2403,233,19,342,73,722,185,253,201,693,0
2123,236,22,175,59,510,176,253,208,854,0
2239,136,31,85,42,849,249,210,63,1443,1
2348,95,15,255,63,1310,242,217,100,324,0
2584,141,16,162,62,1604,242,234,117,1535,0
2653,117,1,459,105,658,220,237,153,1318,0
2146,279,33,300,253,324,115,224,238,247,0
2199,17,21,60,9,942,197,190,123,342,0
2538,182,18,256,81,2173,223,249,152,277,0
2291,294,25,362,210,1437,142,225,219,890,0
2194,145,31,60,31,1421,245,217,75,870,1
2324,92,24,541,245,1416,248,196,63,977,1
2555,128,20,256,119,268,248,224,94,216,0
2282,32,24,90,38,1259,206,179,97,511,0
2249,279,29,212,119,595,131,230,232,603,0
2585,63,23,433,179,1176,233,185,71,765,0
2542,144,11,124,13,2017,236,238,131,1892,0
2614,99,10,67,10,1681,236,227,121,962,0
2073,356,21,150,78,255,181,196,149,258,0
2519,61,14,283,91,1027,231,210,108,1138,0
2417,117,25,216,76,313,253,208,67,825,0
2346,80,13,30,0,108,237,215,107,812,0
1940,118,24,85,35,95,252,211,72,671,0
2357,267,16,234,104,470,177,245,206,658,0
2654,138,14,67,-3,1273,241,234,120,771,0
2337,38,12,0,0,400,220,214,127,601,0
2003,5,22,0,0,210,185,191,137,484,1
2727,180,14,60,6,1052,225,248,153,511,0
2346,73,8,42,2,457,230,225,128,811,0
2396,270,12,108,10,600,188,244,195,930,0
2383,321,15,391,158,492,181,224,183,1832,0
2311,143,21,90,15,85,245,230,103,426,0
2448,146,9,301,13,878,232,239,139,1190,0
2526,201,22,67,12,1087,205,253,173,1639,0
2648,163,25,153,64,1935,234,237,118,1468,0
2388,152,26,67,28,424,241,230,101,1256,0
2282,114,24,192,88,918,253,208,68,1387,1
2242,256,21,201,-32,417,166,247,217,552,0
2547,164,6,30,-2,1409,226,242,150,1325,0
2513,217,37,180,87,1939,156,245,200,242,0
2277,41,31,228,145,1045,207,157,65,1516,0
2447,137,11,67,6,371,238,236,127,924,0
2288,103,25,120,47,268,252,199,60,1736,1
2091,100,26,234,137,297,252,195,54,285,0
2287,328,34,127,68,283,121,181,188,1224,0
2262,315,17,234,132,616,172,223,191,601,0
2402,49,10,242,26,1136,224,218,127,830,0
2603,219,34,67,37,1999,160,247,202,430,0
2396,131,21,228,98,878,248,224,94,837,0
2051,53,24,85,19,579,226,182,77,721,0
2388,273,17,95,5,570,174,243,208,914,0
2247,68,4,0,0,509,224,231,142,582,1
2552,68,16,335,24,525,235,206,99,1242,0
2090,76,34,60,27,124,239,157,20,342,0
2356,290,20,560,218,636,161,233,211,1620,0
2457,65,15,170,28,618,233,207,102,1622,0
2140,47,13,0,0,854,224,212,120,1521,1
2026,338,38,127,93,150,114,158,167,684,0
2131,331,33,42,23,525,126,180,183,400,0
2374,58,16,306,64,451,230,204,102,518,0
2561,88,29,450,163,1112,248,178,38,837,0
2304,318,21,170,74,940,162,217,193,247,0
2561,123,20,361,106,745,249,221,90,1041,0
2714,219,20,301,107,2073,193,254,192,2563,0
2154,67,28,0,0,780,235,171,49,819,0
2323,315,1,0,0,1290,216,237,159,180,1
2342,353,22,379,217,959,178,197,154,1325,0
2683,209,33,127,73,2095,178,249,186,454,0
2171,275,35,234,138,573,106,223,243,466,0
2101,43,23,543,140,638,218,182,88,272,0
2527,21,29,256,57,1471,187,165,101,481,0
2360,65,7,127,21,1377,227,226,134,339,0
2093,312,46,256,204,242,63,161,214,95,0
2430,247,36,60,30,541,124,239,236,1031,0
2394,84,14,216,20,450,239,215,103,750,0
2046,101,17,0,0,782,246,214,90,618,1
2050,260,20,90,27,524,167,246,215,450,0
2477,180,15,30,6,1405,224,248,152,571,0
2395,280,17,180,54,127,171,240,208,636,0
2302,31,19,42,8,966,211,194,112,731,0
2212,26,34,234,137,750,183,145,77,365,0
2541,218,8,60,6,1231,212,248,172,2082,0
2618,196,12,402,-3,1673,217,250,165,1917,0
2535,357,5,421,165,979,213,231,157,1338,0
2329,344,33,242,176,1233,135,169,159,1289,0
1997,41,14,90,28,210,221,208,119,350,0
2076,171,28,108,43,430,226,239,125,671,0
2590,164,23,153,59,977,234,240,124,1398,0
2586,105,32,466,178,437,254,183,31,1358,0
1978,35,32,30,22,124,199,154,71,541,0
2120,295,35,90,72,242,104,207,232,566,0
2582,256,19,400,121,2322,173,248,212,402,0
2403,82,19,42,5,741,243,202,81,834,0
2238,289,25,361,120,553,144,228,221,481,0
2272,343,28,240,82,1126,154,186,164,234,0
2545,60,17,384,117,1124,231,203,100,1172,0
2493,309,26,210,79,234,141,213,208,816,0
2278,41,14,0,0,666,221,209,120,534,0
2080,10,23,309,151,350,188,187,129,666,0
2450,69,15,30,7,350,235,209,101,1900,0
2427,1,23,513,237,1273,181,190,141,430,0
2297,328,15,30,9,488,183,222,178,860,0
2414,6,35,335,-10,752,157,152,114,1517,0
2367,316,23,175,87,518,154,214,197,616,0
2557,347,22,60,37,1500,174,199,160,537,0
1987,337,37,150,99,150,115,162,170,95,0
2166,207,28,30,13,1209,189,252,183,1012,1
2468,75,23,60,8,1410,241,190,68,1020,0
2028,359,21,362,48,467,184,197,146,361,0
2379,137,22,30,2,524,247,226,96,1302,0
2106,229,28,150,98,366,166,252,210,272,0
2541,24,28,201,48,1478,193,168,98,488,0
2337,229,27,60,21,582,168,252,210,511,0
2366,273,34,258,159,666,112,226,242,1678,0
2580,19,23,180,50,1326,196,185,117,1611,0
2382,103,37,255,142,1645,252,166,6,309,0
2053,311,27,42,17,649,137,210,207,631,0
2594,230,24,335,-5,752,174,253,207,1226,0
2618,337,16,313,204,362,184,217,171,953,0
2499,233,27,90,36,1414,164,251,214,1182,0
2709,175,25,134,43,1962,225,243,136,2322,0
2414,173,6,85,-2,755,224,243,154,1061,0
2308,18,28,95,51,1523,186,169,107,983,0
2260,1,31,216,67,990,159,165,130,1348,0
2250,327,33,42,25,859,123,183,189,582,0
2159,272,25,127,46,780,146,238,227,283,0
2584,338,25,277,97,832,158,196,172,1150,0
2504,352,15,335,61,150,192,212,157,1822,0
2089,30,20,0,0,270,210,194,113,603,0
2461,71,19,175,50,1535,238,199,85,418,0
2366,109,15,170,22,518,245,222,102,684,0
2326,144,4,371,107,752,226,239,148,459,0
2601,202,19,95,32,1396,208,253,174,1465,0
2319,321,29,175,104,228,133,197,197,1195,0
2151,317,35,67,43,1200,111,187,204,1041,0
2310,131,20,30,7,85,247,226,98,192,0
2431,182,9,300,23,268,223,246,156,973,0
2722,130,11,351,19,1460,238,234,124,918,0
2637,177,9,361,101,564,225,246,153,1542,0
2524,110,13,218,77,524,242,226,111,932,0
2528,92,24,283,85,940,248,196,63,618,0
2158,320,30,150,83,1477,130,197,199,779,0
2642,95,17,67,29,2244,245,213,92,2412,0
2616,179,22,90,32,1650,223,247,145,2713,0
2156,71,27,547,154,648,238,177,52,350,0
2299,171,13,443,5,1308,229,245,146,878,1
2097,305,29,42,20,540,128,210,215,256,0
2851,111,21,680,222,2669,250,213,81,1832,0
2411,108,29,90,35,537,254,193,45,1288,0
2624,353,20,85,28,1339,182,202,155,725,0
2489,234,36,127,76,1632,138,244,223,510,0
2093,100,31,420,194,433,252,181,32,990,0
2563,51,15,180,37,457,226,207,111,953,0
2048,259,38,67,43,255,106,230,245,283,0
2621,151,15,240,93,934,238,239,127,1308,0
2355,57,11,218,56,466,228,217,121,607,0
2879,101,23,700,246,2581,251,203,68,1824,0
2603,141,16,258,87,886,242,233,115,1641,0
2298,174,9,0,0,1290,226,245,152,892,1
2361,332,11,234,101,1538,193,225,172,900,0
2397,188,7,30,-1,977,221,245,159,1307,0
2181,68,28,391,162,532,235,173,50,365,0
2395,167,23,85,20,85,232,241,127,902,0
2155,120,19,162,82,362,249,220,91,626,0
2346,110,23,258,72,242,252,207,70,1124,0
2355,253,17,365,61,1172,180,249,206,726,1
2129,328,35,42,24,1260,116,177,188,977,0
2174,141,20,0,0,1253,245,230,105,1041,1
2506,210,25,0,0,1717,192,254,186,458,0
2272,23,25,170,74,955,196,177,107,210,0
2408,70,13,150,32,1063,234,213,108,850,0
2675,211,20,268,68,2121,199,254,183,2526,0
2434,313,22,295,40,210,156,217,199,624,0
2291,267,22,85,21,1034,158,243,220,295,0
2297,97,17,85,24,330,246,212,89,1599,1
2582,158,30,573,174,560,236,228,99,1350,0
2244,309,34,127,57,1158,110,196,216,446,0
2334,183,16,283,40,934,222,249,155,511,1
2429,349,15,67,14,870,191,213,160,1191,0
2174,280,36,60,34,960,103,218,242,426,0
2403,310,32,376,156,685,120,201,213,402,0
2483,29,19,604,93,1084,210,195,114,384,0
2756,0,7,451,79,1595,210,228,155,1924,0
2583,152,13,218,44,1240,235,240,133,1758,0
2634,76,15,679,16,808,238,210,99,1142,0
2568,231,16,85,26,1332,194,253,193,1209,0
2315,340,20,175,78,255,173,206,169,1034,0
2062,86,33,0,0,379,246,165,0,755,0
2344,128,24,95,39,872,251,218,80,811,0
2485,100,25,162,42,886,251,198,60,731,0
2171,339,38,95,53,577,115,158,165,342,0
2479,41,25,42,2,918,214,178,85,959,0
2067,84,23,268,110,313,245,195,67,421,0
2623,180,26,124,38,1765,219,245,142,2804,0
2332,197,6,424,-70,127,219,245,162,618,0
