X1,X2,X3,X4,X5,X6,X7
5.695,41,0.041,7.405,24.448,0.785,0
5.695,73,0.01,0,0,0,0
3.571,16,0.062,2.775,0,0.689,0
4.974,24,0.013,3.282,0,0.736,0
6.855,840,0.004,3.644,0,0.526,0
2.13,6,0.014,0,0,0,0
4.504,13,0.019,4.893,0,0.769,0
3.876,16,0.021,2.431,30.273,0.635,0
28.59,4,0.004,0,0,0,0
12.786,323,0.005,4.052,41.22,0.535,0
10.633,456,0.008,6.127,0,0.573,0
7.076,126,0.025,3.717,27.199,0.624,0
3.297,7,0.008,2.546,0,0.456,0
5.947,52,0.01,0,0,0,0
4.579,15,0.004,0,0,0,0
9.17,6,0.017,0,0,0,0
8.214,158,0.014,4.181,0,0.697,0
3.575,7,0.016,4.135,47.186,0.732,0
11.665,757,0.01,0,0,0,0
2.547,14,0.06,4.327,19.015,0.616,0
3.804,5,0.006,0,0,0,0
3.012,17,0.052,4.912,15.108,0.603,0
7.568,291,0.013,3.776,44.533,0.638,0
13.947,608,0.004,5.429,55.442,0.55,0
1.814,31,0.113,2.291,0,0.714,0
2.369,6,0.033,0,0,0,0
6.152,73,0.006,4.865,61.467,0.775,0
7.794,258,0.007,3.736,0,0.526,0
13.301,4,0.006,0,0,0,0
3.322,42,0.031,3,15.566,0.709,0
4.847,49,0,4.352,0,0.375,0
9.059,107,0.003,4.625,83.047,0.556,0
1.273,4,0.028,0,0,0,0
9.05,210,0.004,0,0,0,0
5.193,42,0.008,3.504,0,0.729,0
4.817,120,0.019,0,0,0,0
5.547,187,0.035,0,0,0,0
4.742,70,0.009,4.966,60.173,0.723,0
3.874,18,0.028,0,0,0,0
10.225,907,0.002,5.93,0,0.387,0
6.925,6,0.016,5.073,0,0.612,0
4.267,152,0.014,3.771,52.525,0.595,0
3.241,4,0.012,0,0,0,0
3.29,12,0.013,0,0,0,0
6.886,83,0.026,5.005,0,0.712,0
7.231,211,0.028,3.699,0,0.605,0
5.4,19,0.018,3.747,0,0.698,0
4.92,25,0.008,3.811,37.851,0.814,0
19.47,1221,0.003,0,0,0,0
10.931,64,0.009,4.957,0,0.663,0
6.405,78,0.013,4.363,0,0.658,0
8.633,7,0.003,0,0,0,0
5.858,10,0.004,0,0,0,0
17.318,735,0.008,9.497,0,0.629,0
9.446,1017,0.004,0,0,0,0
6.101,171,0.022,2.532,30.273,0.648,0
4.297,51,0.038,4.108,0,0.741,0
9.647,111,0.018,3.392,0,0.37,0
2.58,6,0.014,1.893,32.857,0.601,0
8.998,29,0.002,0,0,0,0
4.934,24,0.005,4.299,63.462,0.74,0
4.591,121,0.022,3.452,24.568,0.716,0
12.905,4,0.002,0,0,0,0
3.491,24,0.011,0,0,0,0
6.761,112,0.029,0,0,0,0
3.379,18,0.04,3.118,14.532,0.642,0
6.196,78,0.011,4.743,47.456,0.704,0
3.472,26,0.042,0,0,0,0
8.566,348,0.007,4.864,37.234,0.523,0
5.007,153,0.121,0,0,0,0
4.517,39,0.026,0,0,0,0
4.83,4,0.02,0,0,0,0
4.132,12,0.015,0,0,0,0
6.016,74,0.017,3.004,41.034,0.683,0
10.337,211,0.007,4.195,42.438,0.612,0
7.548,214,0.008,4.056,93.355,0.576,0
5.501,45,0.031,3.161,23.854,0.629,0
6.155,130,0.006,3.875,0,0.657,0
12.5,525,0.011,0,0,0,0
2.749,10,0.017,2.652,50.012,0.728,0
10.717,981,0.024,10.349,0,0.632,0
3.881,8,0.008,3.861,71.079,0.579,0
4.152,41,0.013,3.921,0,0.777,0
6,110,0.036,5.969,19.643,0.431,0
3.448,13,0.006,0,0,0,0
23.69,13,0.002,0,0,0,0
15.707,4,0.004,0,0,0,0
7.853,4,0.003,0,0,0,0
6.609,76,0.009,0,0,0,0
22.441,6,0.003,0,0,0,0
9.279,9,0.009,0,0,0,0
8.206,1074,0.008,0,0,0,0
3.347,6,0.016,2.961,0,0.624,0
4.819,70,0.007,2.33,61.064,0.696,0
5.411,67,0.009,1.912,44.61,0.737,0
9.213,240,0.013,5.686,0,0.842,0
7.312,68,0.013,4.55,0,0.464,0
3.475,55,0.031,3.717,26.099,0.615,0
4.171,34,0.032,5.595,0,0.608,0
6.236,4,0.002,0,0,0,0
3.101,11,0.008,0,0,0,0
4.282,27,0.005,0,0,0,0
7.322,78,0.005,6.249,54.186,0.563,0
3.591,17,0.014,1.71,73.474,0.692,0
1.805,17,0.015,0,0,0,0
0,4,0.031,0,0,0,0
8.507,258,0.03,3.833,17.546,0.631,0
6.694,169,0.008,2.277,55.02,0.722,0
10.176,1100,0.009,0,0,0,0
15.462,673,0.002,4.015,145.173,0.42,0
3.891,45,0.014,3.241,58.215,0.744,0
4.048,22,0.016,3.813,31.242,0.737,0
1.456,24,0.131,1.518,19.632,0.674,0
6.365,235,0.015,3.084,0,0.662,0
6.084,335,0.019,3.031,0,0.424,0
3.1,16,0.018,4.265,0,0.65,0
8.211,464,0.016,3.08,26.938,0.419,0
4.168,18,0.007,3.215,0,0.692,0
6.364,185,0.006,0,0,0,0
5.131,14,0.005,0,0,0,0
5.615,5,0.013,0,0,0,0
3.498,16,0.005,0,0,0,0
8.892,298,0.015,6.13,24.547,0.726,0
9.141,109,0.012,4.428,22.019,0.677,0
7.445,158,0.005,0,0,0,0
1.269,7,0.078,1.771,0,0.676,0
1.046,14,0.083,4.41,36.104,0.537,0
3.649,6,0.025,0,0,0,0
11.043,399,0.012,4.793,0,0.65,0
5.687,68,0.019,5.064,0,0.652,0
7.335,43,0.003,0,0,0,0
4.548,115,0.01,0,0,0,0
10.089,369,0.006,6.191,73.373,0.633,0
2.238,4,0.013,0,0,0,0
2.881,4,0.013,3.369,48.631,0.584,0
1.158,20,0.056,0,0,0,0
4.562,22,0.009,4.462,0,0.537,0
3.785,8,0.009,3.944,0,0.81,0
6.272,261,0.018,3.792,27.289,0.614,0
3.499,13,0.021,3.531,0,0.783,0
6.862,182,0.038,4.699,0,0.731,0
17.234,484,0.005,4.364,0,0.531,0
9.127,214,0.005,0,0,0,0
1.962,7,0.071,2.306,7.788,0.718,0
9.105,272,0.003,3.657,0,0.555,0
13.065,1006,0.009,5.423,0,0.531,0
14.503,949,0.006,6.256,0,0.459,0
3.521,28,0.013,1.71,73.474,0.606,0
3.338,14,0.017,4.646,0,0.674,0
4.333,25,0.006,5.213,0,0.577,0
7.691,420,0.006,0,0,0,0
3.955,9,0.01,4.232,51.211,0.727,0
4.81,19,0.021,0,0,0,0
4.294,22,0.024,3.67,32.176,0.673,0
7.897,280,0.004,4.431,0,0.612,0
3.763,63,0.016,2.182,0,0.47,0
7.919,326,0.007,5.905,0,0.808,0
3.322,27,0.017,4.27,46.087,0.689,0
5.052,98,0.051,3.288,26.697,0.677,0
10.002,318,0.018,3.314,0,0.599,0
3.263,16,0.023,5.778,0,0.629,0
5.612,39,0.01,0,0,0,0
3.203,21,0.032,3.738,39.212,0.663,0
4.951,25,0.029,4.379,0,0.765,0
4.328,13,0.028,3.684,0,0.662,0
5.193,39,0.024,3.235,14.613,0.726,0
10.909,1221,0.027,4.062,0,0.485,0
8.118,193,0.011,3.892,27.499,0.665,0
5.184,75,0.03,3.148,0,0.693,0
57.02,10,0.001,0,0,0,0
4.446,34,0.011,2.595,0,0.634,0
9.51,760,0.003,0,0,0,0
4.658,99,0.061,0,0,0,0
3.263,9,0.006,4.015,0,0.61,0
13.252,617,0.003,4.648,66.03,0.459,0
12.78,55,0.002,5.404,152.983,0.653,0
7.109,15,0.018,0,0,0,0
4.717,69,0.028,0,0,0,0
2.148,4,0.015,0,0,0,0
2.244,4,0.008,0,0,0,0
6.391,72,0.02,0,0,0,0
9.097,832,0.008,2.419,0,0.513,0
4.57,15,0.017,3.447,0,0.635,0
10.112,37,0.008,0,0,0,0
13.469,31,0.008,8.545,0,0.522,0
4.304,4,0.006,1.623,0,0.405,0
6.348,69,0.017,0,0,0,0
3.601,40,0.026,4.677,28.45,0.69,0
3.552,118,0.021,4.773,30.512,0.739,0
3.11,30,0.02,2.77,32.035,0.718,0
14.343,656,0.004,3.334,75.023,0.448,0
2.73,23,0.025,0,0,0,0
2.961,52,0.006,0,0,0,0
1.792,18,0.043,3.452,0,0.607,0
7.157,180,0.02,0,0,0,0
4.635,9,0.006,0,0,0,0
2.985,8,0.039,5.969,19.643,0.357,0
7.973,276,0.003,4.852,0,0.6,0
7.016,182,0.005,6.2,0,0.89,0
2.37,14,0.046,5.122,15.177,0.593,0
6.849,156,0.007,4.083,71.079,0.681,0
5.378,21,0.005,4.538,0,0.647,0
3.387,60,0.05,3.006,0,0.406,0
5.209,78,0.023,3.878,0,0.748,0
2.667,8,0.019,3.514,0,0.797,0
6.745,120,0.027,3.668,10.584,0.755,0
4.381,25,0.015,3.464,29.917,0.704,0
2.711,21,0.09,3.842,25.957,0.604,0
4.129,19,0.005,0,0,0,0
2.104,7,0.018,2.493,28.416,0.645,0
4.459,20,0.014,4.475,46.867,0.453,0
4.767,29,0.031,3.165,0,0.719,0
7.749,191,0.003,8.061,0,0.591,0
7.061,261,0.041,1.434,0,0.583,0
3.773,22,0.014,4.018,30.279,0.785,0
6.089,112,0.019,4.618,23.347,0.772,0
5.646,56,0.006,0,0,0,0
2.558,22,0.049,4.163,0,0.557,0
6.33,69,0.013,0,0,0,0
5.808,4,0.007,3.635,70.949,0.619,0
4.975,112,0.027,2.991,0,0.464,0
15.211,1038,0.005,6.144,0,0.536,0
7.084,48,0.011,2.973,29.736,0.702,0
3.812,14,0.019,5.378,0,0.521,0
1.555,9,0.007,0.98,88.613,0.584,0
4.071,20,0.006,0,0,0,0
7.53,5,0.02,0,0,0,0
8.547,161,0.013,0,0,0,0
5.971,179,0.004,0,0,0,0
3.95,5,0.005,3.258,0,0.56,0
9.17,248,0.008,5.553,27.964,0.658,0
8.644,7,0.004,0,0,0,0
6.096,35,0.011,4.387,0,0.654,0
8.971,500,0.029,0,0,0,0
4.534,18,0.015,2.521,24.419,0.67,0
5.845,64,0.041,3.842,7.13,0.714,0
6.687,341,0.012,0,0,0,0
2.972,6,0.007,6.837,97.228,0.557,0
5.564,122,0.035,4.642,76.726,0.481,0
10.22,573,0.003,0,0,0,0
9.157,250,0.008,4.197,44.994,0.746,0
45.51,4,0.001,0,0,0,0
10.527,696,0.004,6.6,0,0.556,0
3.855,18,0.004,0,0,0,0
9.91,1191,0.009,2.882,0,0.339,0
9.479,844,0.004,5.884,54.186,0.47,0
21.038,29,0.005,0,0,0,0
7.558,6,0.007,0,0,0,0
6.313,89,0.009,4.473,0,0.718,0
3.336,24,0.013,2.665,0,0.713,0
4.061,26,0.032,7.15,0,0.515,0
4.75,29,0.007,0,0,0,0
6.34,126,0.021,1.36,69.463,0.556,0
6.448,97,0.007,0,0,0,0
6.784,75,0.008,0,0,0,0
2.963,18,0.013,3.552,48.785,0.688,0
2.682,5,0.01,0,0,0,0
18.415,4,0.002,0,0,0,0
3.443,13,0.008,4.904,77.365,0.634,0
7.512,79,0.004,5.195,0,0.767,0
3.917,19,0.023,0,0,0,0
3.039,12,0.008,4.886,106.069,0.651,0
5.076,49,0.028,0,0,0,0
4.665,12,0.006,0,0,0,0
5.459,126,0.012,2.277,0,0.532,0
9.06,1246,0.016,0,0,0,0
14.385,894,0.015,5.582,0,0.632,0
4.62,48,0.037,2.761,40.808,0.675,0
8.63,172,0.036,2.787,24.067,0.49,0
2.087,6,0.023,0,0,0,0
8.485,164,0.014,5.845,0,0.777,0
3.305,7,0.024,3.528,26.657,0.621,0
2.422,5,0.01,3.722,52.465,0.581,0
7.948,212,0.011,4.582,0,0.798,0
5.952,355,0.032,2.932,0,0.509,0
2.752,6,0.026,0,0,0,0
5.876,81,0.048,0,0,0,0
9.192,4,0.011,0,0,0,0
5.155,80,0.033,3.743,15.624,0.701,0
3.81,46,0.046,4.758,0,0.577,0
3.886,16,0.009,4.608,0,0.697,0
3.211,4,0.011,6.284,0,0.578,0
5.713,38,0.004,7.07,0,0.652,0
17.097,418,0.003,5.202,66.626,0.445,0
15.207,589,0.023,6.71,18.434,0.735,0
8.138,663,0.013,4.315,0,0.502,0
5.151,98,0.021,3.027,34.407,0.699,0
8.869,264,0.007,4.485,32.947,0.54,0
4.994,19,0.007,3.474,47.99,0.676,0
6.344,145,0.01,2.837,0,0.555,0
7.094,414,0.015,3.896,0,0.511,0
11.384,1185,0.007,0,0,0,0
5.21,87,0.009,0,0,0,0
5.008,31,0.004,0,0,0,0
9.277,248,0.007,3.723,0,0.494,0
2.509,13,0.058,2.898,24.319,0.594,0
4.179,48,0.015,4.007,40.309,0.7,0
5.363,193,0.027,4.098,26.2,0.705,0
6.232,57,0.048,3.254,18.47,0.585,0
2.528,16,0.038,4.615,48.913,0.462,0
2.978,4,0.023,4.472,0,0.555,0
2.441,9,0.056,0,0,0,0
4.731,45,0.008,3.917,0,0.646,0
2.58,6,0.016,2.958,0,0.656,0
14.012,588,0.006,0,0,0,0
4.298,61,0.007,5.933,0,0.605,0
1.493,38,0.018,0.98,87.288,0.602,0
5.226,33,0.015,0,0,0,0
2.608,49,0.043,3.803,0,0.734,0
3.571,18,0.017,3.786,0,0.528,0
5.612,51,0.018,3.886,27.528,0.68,0
13.521,1246,0.006,4.81,29.849,0.446,0
7.039,162,0.01,2.124,38.646,0.531,0
6.962,252,0.01,4.481,0,0.608,0
6.383,61,0.003,7.197,0,0.615,0
1.917,4,0.024,0,0,0,0
4.977,94,0.015,2.665,0,0.766,0
2.44,4,0.025,0,0,0,0
4.899,22,0.006,4.602,0,0.786,0
4.715,67,0.045,3.806,0,0.308,0
3.585,10,0.028,4.69,0,0.795,0
5.626,37,0.019,3.864,0,0.588,0
7.016,32,0.006,0,0,0,0
4.588,30,0.014,4.805,35.677,0.661,0
12.505,6,0.001,0,0,0,0
7.984,180,0.005,0,0,0,0
2.84,12,0.011,4.316,76.035,0.724,0
3.498,26,0.035,2.284,0,0.624,0
12.322,616,0.003,6.705,80.404,0.727,0
6.398,211,0.036,3.483,13.635,0.6,0
7.296,384,0.004,3.685,0,0.598,0
14.068,533,0.004,5.304,57.429,0.624,0
4.201,36,0.017,5.91,42.97,0.601,0
0,6,0.417,0,0,0,0
4.068,38,0.009,0,0,0,0
1.821,9,0.028,2.121,0,0.807,0
6.494,101,0.019,4.604,20.666,0.667,0
3.993,11,0.009,3.545,0,0.71,0
3.088,32,0.053,4.134,30.584,0.636,0
3.089,38,0.036,4.961,25.137,0.648,0
4.346,15,0.007,4.715,0,0.864,0
13.033,573,0.003,4.94,47.636,0.483,0
13.109,1221,0.009,4.931,24.034,0.437,0
3.584,108,0.068,0,0,0,0
7.217,90,0.025,6.419,24.042,0.594,0
8.474,158,0.019,0,0,0,0
4.429,52,0.065,3.337,0,0.696,0
6.749,87,0.041,0,0,0,0
4.006,26,0.016,3.946,0,0.729,0
12.607,267,0.006,3.666,35.639,0.581,0
6.69,6,0.006,0,0,0,0
2.76,4,0.003,0,0,0,0
5.969,79,0.032,3.827,0,0.593,0
8.602,74,0.005,0,0,0,0
9.852,311,0.022,3.937,0,0.695,0
1.304,4,0,2.267,0,0.356,0
2.27,63,0.023,4.583,32.092,0.642,0
5.683,143,0.014,4.226,0,0.44,0
5.06,31,0.026,3.77,28.664,0.62,0
4.085,86,0.02,1.409,0,0.459,0
3.247,71,0.018,2.074,28.169,0.747,0
3.645,77,0.026,0,0,0,0
9.255,980,0.006,6.328,0,0.461,0
8.396,1198,0.019,4.446,0,0.486,0
3.015,27,0.021,0,0,0,0
4.83,51,0.008,3.241,0,0.673,0
5.271,133,0.033,3.563,14.682,0.753,0
11.131,705,0.003,0,0,0,0
5.1,4,0.017,3.264,0,0.656,0
7.739,230,0.016,5.17,0,0.813,0
4.909,19,0.015,4.318,0,0.837,0
3.957,7,0.004,0,0,0,0
5.601,55,0.01,0,0,0,0
30.964,7,0.003,0,0,0,0
4.549,36,0.009,5.988,44.254,0.69,0
5.784,52,0.01,4.284,0,0.689,0
7.991,173,0.005,2.758,0,0.479,0
3.312,29,0.008,0,0,0,0
7.103,151,0.005,0,0,0,0
8.633,138,0.005,4.683,0,0.735,0
3.876,27,0.016,5.012,59.637,0.528,0
4.326,491,0.009,2.386,0,0.147,0
17.885,4,0.003,0,0,0,0
5.133,167,0.01,3.554,0,0.593,0
4.444,125,0.037,3.67,12.535,0.592,0
44.424,4,0.001,0,0,0,0
3.934,30,0.057,3.525,20.872,0.666,0
5.71,61,0.005,3.024,60.06,0.654,0
7.201,104,0.043,2.965,0,0.494,0
21.134,869,0.004,6.719,49.134,0.505,0
2.416,21,0.008,2.215,0,0.681,0
10.06,115,0.01,2.822,36.242,0.691,0
2.445,14,0.033,3.296,26.498,0.438,0
3.52,5,0.008,0,0,0,0
9.387,331,0.005,3.936,0,0.512,0
4.474,11,0.003,5.152,0,0.881,0
5.528,21,0.007,0,0,0,0
3.589,10,0.05,3.01,25.015,0.442,0
4.95,91,0.005,3.08,0,0.66,0
4.45,91,0.02,3.747,0,0.723,0
4.287,7,0.016,5.191,27.733,0.639,0
5.96,16,0.003,0,0,0,0
8.926,558,0.044,2.752,12.38,0.502,0
9.186,271,0.003,0,0,0,0
0,7,0.214,0,0,0,0
9.532,277,0.006,3.833,45.746,0.519,0
2.27,7,0.016,0,0,0,0
2.488,38,0.068,4.438,14.257,0.577,0
0,6,0.139,0,0,0,0
5.893,58,0.008,0,0,0,0
6.848,214,0.022,4.1,8.746,0.65,0
4.141,49,0.014,0,0,0,0
5.156,55,0.021,0,0,0,0
1.024,10,0.016,4.003,58.484,0.479,0
8.125,4,0.012,0,0,0,0
6.451,152,0.02,4.307,39.952,0.654,0
12.161,1222,0.012,6.515,0,0.506,0
5.541,51,0.03,6.38,11.359,0.737,0
5.498,4,0.011,6.59,0,0.612,0
3.033,26,0.027,4.924,17.962,0.708,0
4.307,81,0.017,2.534,34.433,0.723,0
4.706,7,0.004,3.281,100.8,0.573,0
6.74,138,0.011,3.564,0,0.55,0
12.052,12,0.004,0,0,0,0
2.713,9,0.012,3.658,69.239,0.667,0
6.065,73,0.01,3.804,52.525,0.78,0
4.75,52,0.017,2.843,0,0.642,0
6.368,156,0.008,0,0,0,0
4.919,33,0.021,4.79,24.989,0.676,0
5.291,44,0.032,2.169,15.395,0.776,0
2.029,5,0.03,3.209,21.557,0.65,0
5.528,67,0.006,3.08,0,0.688,0
7.98,126,0.02,4.452,0,0.764,0
6.145,73,0.007,0,0,0,0
4.373,50,0.012,3.355,0,0.517,0
3.414,21,0.021,3.532,30.77,0.687,0
4.774,25,0.018,4.758,0,0.653,0
4.152,33,0.036,4.814,0,0.769,0
6.744,93,0.005,3.045,0,0.621,0
7.497,174,0.022,2.749,0,0.614,0
7.543,33,0.006,3.977,62.311,0.761,0
22.096,5,0.005,0,0,0,0
8.119,625,0.013,3.435,0,0.376,0
1.749,4,0.033,6.665,0,0.461,0
9.466,24,0.004,4.513,0,0.778,0
4.698,9,0.005,3.953,86.194,0.602,0
4.584,134,0.017,2.546,45.91,0.581,0
4.506,48,0.014,2.857,34.716,0.692,0
4.808,35,0.025,4.513,16.691,0.713,0
7.503,36,0.016,4.91,0,0.682,0
3.86,5,0.005,0,0,0,0
5.26,91,0.016,2.473,38.646,0.66,0
8.792,82,0.011,4.956,0,0.661,0
5.038,14,0.024,0,0,0,0
4.385,49,0.014,4.973,34.26,0.638,0
8.805,586,0.038,0,0,0,0
3.423,4,0.012,3.687,36.098,0.534,0
9.93,764,0.008,4.822,0,0.397,0
4.927,33,0.004,3.096,0,0.582,0
5.189,44,0.009,3.716,0,0.761,0
9.543,479,0.007,3.666,0,0.709,0
8.761,559,0.004,3.036,137.922,0.221,0
4.886,20,0.01,3.411,41.213,0.775,0
9.908,255,0.01,0,0,0,0
9.924,6,0.004,0,0,0,0
29.974,4,0.001,0,0,0,0
1.387,12,0.094,2.897,30.273,0.601,0
4.212,16,0.011,2.674,0,0.637,0
4.515,26,0.007,5.38,0,0.611,0
5.339,54,0.049,3.006,17.941,0.617,0
7.528,180,0.005,5.138,0,0.766,0
10.217,152,0.009,4.504,65.346,0.648,0
7.395,96,0.009,5.819,0,0.542,0
5.703,150,0.003,2.843,65.253,0.537,0
3.868,26,0.019,1.444,0,0.603,0
5.291,10,0.014,3.834,0,0.718,0
7.284,151,0.013,4.842,28.182,0.727,0
6.168,154,0.03,4.649,16.942,0.682,0
3.794,42,0.009,2.832,0,0.798,0
4.386,90,0.033,3.257,19.6,0.745,0
19.129,6,0.004,0,0,0,0
6.82,52,0.009,5.777,38.907,0.857,0
4.662,122,0.015,0,0,0,0
2.327,4,0.036,0,0,0,0
5.754,4,0.008,5.163,52.7,0.602,0
1.001,12,0.131,3.044,22.994,0.532,0
11.704,1256,0.003,3.708,0,0.485,0
10.6,785,0.003,0,0,0,0
6.751,40,0.003,3.486,0,0.689,0
1.893,15,0.055,3.768,0,0.567,0
9.299,500,0.004,0,0,0,0
12.032,1247,0.002,0,0,0,0
2.026,17,0.016,0,0,0,0
16.882,10,0.005,0,0,0,0
3.636,10,0.018,3.125,31.377,0.74,0
1.645,14,0.06,2.678,20.009,0.611,0
4.354,199,0.012,0,0,0,0
2.359,9,0.026,3.166,0,0.801,0
8.966,106,0.01,2.946,54.91,0.799,0
12.701,550,0.002,0,0,0,0
3.596,4,0.012,4.544,0,0.565,0
6.222,66,0.02,2.761,47.238,0.631,0
7.052,48,0.003,3.036,0,0.518,0
5.407,120,0.038,0,0,0,0
6.831,89,0.004,2.672,82.311,0.572,0
5.256,65,0.021,0,0,0,0
5.025,29,0.007,4.743,61.546,0.686,0
40.314,48,0.004,10.282,0,0.495,0
2.822,5,0.005,3.168,128.453,0.535,0
7.816,84,0.007,0,0,0,0
6.726,75,0.018,5.646,17.948,0.613,0
5.963,16,0.016,0,0,0,0
3.498,29,0.028,2.524,25.177,0.585,0
2.02,6,0.045,1.577,15.335,0.73,0
6.6,166,0.028,2.524,25.177,0.547,0
6.14,72,0.012,7.589,0,0.514,0
13.377,1255,0.004,3.737,0,0.59,0
9.823,536,0.006,3.941,0,0.526,0
7.779,141,0.004,4.48,0,0.645,0
3.714,11,0.012,6.496,0,0.629,0
8.305,139,0.02,2.637,0,0.681,0
5.693,28,0.019,0,0,0,0
3.452,5,0.023,3.802,0,0.658,0
7.941,656,0.015,6.042,0,0.648,0
5.254,74,0.03,4.371,24.358,0.684,0
5.838,103,0.004,3.168,128.453,0.462,0
2.904,17,0.02,4.542,40.752,0.605,0
5.044,73,0.003,4.853,110.264,0.773,0
8.804,1158,0.003,0,0,0,0
3.374,52,0.05,2.655,0,0.623,0
5.181,36,0.011,0,0,0,0
9.555,1230,0.02,5.573,0,0.464,0
6.395,82,0.011,0,0,0,0
4.609,147,0.019,4.146,23.347,0.804,0
6.638,26,0.014,4.803,0,0.538,0
9.345,405,0.032,2.551,13.172,0.566,0
4.974,183,0.053,3.374,20.144,0.656,0
11.93,763,0.006,0,0,0,0
5.008,4,0.02,2.998,0,0.636,0
4.175,23,0.003,0,0,0,0
12.054,1252,0.031,0,0,0,0
6.518,159,0.006,4.793,0,0.674,0
2.61,10,0.017,3.731,29.441,0.741,0
1.47,4,0.026,2.674,30.2,0.62,0
3.613,97,0.082,5.221,16.605,0.511,0
7.086,167,0.032,0,0,0,0
7.1,139,0.003,0,0,0,0
5.672,98,0.01,5.689,0,0.706,0
11.899,279,0.006,4.343,0,0.602,0
2.157,9,0.056,3.508,11.787,0.561,0
8.966,537,0.003,4.117,0,0.519,0
6.356,445,0.029,3.889,8.85,0.699,0
7.176,210,0.022,4.587,9.908,0.706,0
4.389,10,0.012,0,0,0,0
4.696,31,0.011,4.859,37.43,0.652,0
5.056,85,0.017,4.19,0,0.663,0
3.434,53,0.019,5.045,0,0.582,0
5.177,31,0.041,3.668,11.236,0.579,0
1.232,4,0.167,1.56,16.937,0.476,0
2.681,5,0.014,2.917,0,0.473,0
6.049,95,0.032,4.449,0,0.719,0
3.964,12,0.023,0,0,0,0
3.831,29,0.011,3.251,0,0.564,0
6.452,117,0.022,0,0,0,0
3.698,46,0.058,3.128,0,0.548,0
3.61,14,0.005,4.799,0,0.693,0
4.28,109,0.037,7.254,23.532,0.702,0
5.279,41,0.026,6.026,0,0.619,0
6.443,45,0.004,0,0,0,0
11.858,1191,0.003,0,0,0,0
13.044,1169,0.013,3.464,0,0.523,0
11.621,659,0.004,3.957,37.416,0.416,0
6.83,4,0.01,0,0,0,0
8.089,4,0.005,0,0,0,0
3.487,19,0.008,5.035,0,0.567,0
6.488,48,0.007,4.385,79.06,0.714,0
4.095,263,0.005,0,0,0,0
4.479,29,0.011,0,0,0,0
7.924,196,0.019,5.084,19.841,0.752,0
10.691,352,0.006,5.604,0,0.712,0
3.619,4,0.013,0,0,0,0
3.835,12,0.011,4.289,44.809,0.649,0
7.736,231,0.017,3.853,16.141,0.62,0
8.741,18,0.006,4.615,42.912,0.68,0
11.949,1100,0.002,8.275,0,0.602,0
2.395,33,0.039,3.294,20.275,0.655,0
10.892,236,0.004,4.165,54.939,0.554,0
9.572,1254,0.01,0,0,0,0
4.263,79,0.006,3.414,103.179,0.725,0
5.483,66,0.013,0,0,0,0
9.878,531,0.016,5.354,24.496,0.597,0
11.408,1197,0.019,0,0,0,0
2.404,30,0.133,5.395,23.02,0.527,0
6.891,104,0.005,0,0,0,0
4.597,24,0.007,3.32,58.785,0.769,0
7.032,381,0.014,1.776,0,0.651,0
4.116,4,0.007,4.058,0,0.683,0
15.48,641,0.003,7.833,0,0.561,0
4.419,11,0.012,0,0,0,0
2.229,5,0.018,4.359,48.351,0.609,0
5.603,40,0.005,5.475,73.373,0.749,0
5.971,92,0.025,5.319,0,0.479,0
6.538,188,0.012,2.214,0,0.687,0
5.549,68,0.028,0,0,0,0
5.298,42,0.008,0,0,0,0
11.749,465,0.005,5.53,0,0.55,0
11.456,10,0.002,0,0,0,0
5.184,151,0.018,3.609,44.257,0.614,0
5.378,183,0.02,3.126,42.394,0.578,0
3.955,80,0.032,6.407,0,0.522,0
2.572,9,0.009,2.825,0,0.764,0
3.296,25,0.008,4.299,63.462,0.758,0
10.908,334,0.017,7.383,0,0.762,0
5.634,49,0.016,4.615,42.912,0.79,0
6.93,91,0.016,5.73,0,0.628,0
6.959,50,0.007,5.266,0,0.763,0
5.1,181,0.051,2.306,7.788,0.462,0
7.925,381,0.01,3.991,37.033,0.526,0
1.591,6,0.029,2.296,0,0.665,0
7.112,165,0.005,3.723,0,0.64,0
3.899,4,0.005,4.125,86.221,0.62,0
13.774,18,0.002,0,0,0,0
2.378,14,0.051,3.708,18.019,0.72,0
4.553,116,0.025,3.325,0,0.577,0
4.856,11,0.016,0,0,0,0
5.093,74,0.006,3.466,85.759,0.684,0
1.747,4,0.039,3.042,18.536,0.535,0
5.259,95,0.008,2.775,87.284,0.596,0
1.331,4,0.025,3.584,45.899,0.504,0
8.529,21,0.004,6.086,118.411,0.77,1
1.908,7,0.025,3.943,78.04,0.696,1
5.773,15,0.004,5.712,139.242,0.769,1
4.084,16,0.013,4.651,37.984,0.707,1
7.109,90,0.013,4.781,34.484,0.728,1
3.508,14,0.012,4.197,167.137,0.673,1
6.178,69,0.015,4.893,31.478,0.748,1
5.905,66,0.004,5.571,0,0.805,1
13.298,39,0.002,4.978,88.395,0.54,1
6.528,43,0.004,5.413,0,0.835,1
7.787,16,0.009,6.619,58.508,0.789,1
4.458,26,0.005,0,0,0,1
7.128,82,0.007,4.137,86.909,0.658,1
3.155,21,0.006,5.045,122.424,0.669,1
5.884,21,0.004,4.268,106.35,0.816,1
12.068,71,0.001,6.452,261,0.732,1
4,33,0.01,5.038,0,0.803,1
4.825,16,0.007,6.008,103.887,0.809,1
7.107,65,0.006,3.642,65.457,0.681,1
12.294,70,0.001,5.178,429.101,0.609,1
